geneID	epidermis	cortex	columella	stelle	endodermis
AT1G20750	0.0100363	0.011202600000000002	0.026719599999999996	0.0176724	0.01556213
AT1G20760	20.4096	27.3591	18.9253	29.5928	19.6279
AT1G20770	30.2551	47.0382	18.9959	30.7278	31.526
AT1G20780	15.0451	6.28784	17.7102	3.42348	8.953759999999999
AT1G20790	0.140621	0.0150021	0.0678086	0.0546814	0.0445913
AT1G20795	0.0	0.0	0.0	0.0	0.0
AT1G20800	0.0	0.0	0.00991281	0.0	0.0
AT1G20810	0.666257	1.14276	3.4123900000000003	2.87837	2.2992549999999996
AT1G20816	1.39344	3.18845	1.8681900000000002	5.74012	4.964205
AT1G20820	0.0	0.0	0.0	0.0	0.0
AT1G20823	92.5322	22.7675	105.70100000000001	14.9114	59.395700000000005
AT1G20830	2.0247	2.98359	5.01323	5.53592	4.08886
AT1G20840	59.0504	180.06599999999997	17.9931	18.6566	79.06075
AT1G20850	3.1916900000000004	27.7122	301.29400000000004	90.2931	24.43787
AT1G20860	0.0	0.0	0.09405	0.0596946	0.025955250000000003
AT1G20870	1.3101200000000002	0.59685	2.55597	0.36384299999999997	1.041703
AT1G20875	0.29967	0.0	0.8753569999999999	0.0753667	0.2909235
AT1G20880	5.10214	1.29352	18.2141	0.9404530000000001	9.525035
AT1G20890	8.30947	15.105	7.231610000000001	13.7704	12.83378
AT1G20900	3.8690900000000004	40.6401	14.9218	52.9739	35.0684
AT1G20910	3.7203800000000005	6.97345	11.4697	19.5098	9.35888
AT1G20920	7.14602	8.11663	16.6586	16.6046	9.006605
AT1G20925	0.179425	0.031133099999999997	0.454446	0.145839	0.10371330000000001
AT1G20930	6.098380000000001	11.2369	4.168740000000001	48.6045	17.038725
AT1G20940	0.0313827	0.0	0.0121665	0.00961959	0.014592600000000002
AT1G20950	53.1266	281.211	56.1057	206.71099999999998	149.6318
AT1G20960	17.552	33.7748	38.7869	74.8438	31.248649999999998
AT1G20967	0.0	0.0	0.0	0.0	0.0
AT1G20970	41.4482	32.9314	21.7142	28.4255	15.773399999999999
AT1G20980	26.5868	26.5934	61.1747	22.7075	18.83625
AT1G20990	0.0	0.0196705	0.0	0.0	0.0309777
AT1G21000	55.2342	12.4193	127.81	9.20872	21.28889
AT1G21010	37.1925	7.820119999999999	17.3685	2.8421	4.752565
AT1G21020	0.0	0.0	0.0	0.0	0.0
AT1G21040	0.0	0.0	0.0	0.0	0.0
AT1G21050	1.0864200000000002	2.90056	1.0003600000000001	17.639	8.278555
AT1G21060	1.14723	2.2844700000000002	0.516516	3.07537	1.7504255
AT1G21065	9.99905	18.5543	23.3651	20.892	18.22855
AT1G21070	7.94269	45.0841	8.840860000000001	17.8655	19.29325
AT1G21080	21.3617	28.9572	26.3523	23.1787	39.509249999999994
AT1G21090	4.5466	9.559330000000001	18.3232	83.6532	64.94415000000001
AT1G21100	5.55162	1.47024	0.20235699999999998	0.084219	0.38135789999999997
AT1G21110	0.979497	1.27482	0.0115286	0.00898727	0.17794275
AT1G21120	3.3563099999999997	0.39042	0.611749	0.027869400000000003	0.1626485
AT1G21130	1.35018	0.0470536	1.83932	0.0	0.0507928
AT1G21140	0.0791556	0.214206	1.17426	0.0899543	0.850986
AT1G21150	0.8449200000000001	2.54985	1.03136	5.461040000000001	2.494425
AT1G21160	3.21128	3.44465	7.67103	5.73086	3.6719199999999996
AT1G21170	9.01822	11.9398	12.360999999999999	15.9575	10.09821
AT1G21190	22.756	39.973	29.5871	69.1307	38.74615
AT1G21200	7.79948	9.2669	8.6953	7.25387	6.78282
AT1G21202	2.3812	0.0	2.29457	0.353668	0.22058699999999998
AT1G21210	0.650837	0.17914000000000002	0.553484	0.056531899999999996	0.13395
AT1G21220	0.0301548	0.0229354	0.0	0.0	0.007078
AT1G21230	0.00585049	0.0	0.0	0.0	0.002801425
AT1G21240	0.0	0.0	0.0	0.0	0.0
AT1G21245	0.0	0.0	0.0	0.0	0.0
AT1G21250	0.0	0.0	0.00505634	0.00423555	0.0
AT1G21260	0.137169	0.205475	1.7186099999999997	0.37258	0.17185225
AT1G21270	0.0152404	0.0112917	0.0152934	0.0	0.010404405
AT1G21280	4.31388	4.6222	8.31583	5.1365	4.639545
AT1G21281	0.0	0.0	0.0	0.0	0.0
AT1G21286	0.0	0.0	0.0	0.0	0.0
AT1G21290	0.0	0.0	0.0	0.0	0.0
AT1G21300	0.0	0.0	0.024750400000000002	0.0	0.0
AT1G21310	458.649	1903.17	15.2959	6.72105	226.04745
AT1G21320	0.0	0.0376607	0.0	0.0360042	0.0071217
AT1G21323	0.0	0.0	0.0	0.0	0.0
AT1G21326	0.0187902	0.0	0.0	0.0	0.03488630000000001
AT1G21327	0.0	0.0	0.0	0.0	0.0
AT1G21330	0.0	0.0	0.033400400000000004	0.0133136	0.0
AT1G21340	17.8806	0.954829	250.122	0.27170900000000003	0.695422
AT1G21350	3.10946	4.7201699999999995	11.7144	5.41183	4.779165000000001
AT1G21360	17.989	0.21705500000000003	0.234725	0.0602097	0.4304925
AT1G21370	27.3314	37.5845	28.728	14.6252	18.7601
AT1G21380	88.2512	25.3045	61.3958	8.39293	41.52235
AT1G21390	17.5227	4.006419999999999	23.425	2.87143	4.225575
AT1G21395	0.0774927	0.058256100000000005	0.0	0.0379276	0.07977329999999999
AT1G21400	0.359559	0.27510100000000004	1.63741	0.11893900000000002	0.31672749999999994
AT1G21410	0.518055	0.9335469999999999	8.63573	0.9842620000000001	1.395276
AT1G21420	0.0	0.0	0.0	0.0	0.0
AT1G21430	0.0	0.0408916	0.0	0.0	0.01008935
AT1G21440	1.82815	5.98919	2.19746	4.93914	4.7501549999999995
AT1G21450	15.3981	9.75625	17.9438	4.66234	9.86182
AT1G21460	1.07456	0.7021270000000001	6.633210000000001	0.304655	0.8200185
AT1G21470	0.0	0.0640564	0.0503341	0.0406149	0.0
AT1G21475	0.0	0.0	0.0	0.0	0.0
AT1G21480	8.652339999999999	19.2602	10.0377	15.56	13.15647
AT1G21490	0.0	0.0	0.0	0.0	0.0
AT1G21500	0.0	0.0	0.0	0.0	0.06457684999999999
AT1G21510	0.032872399999999996	0.135822	0.06731770000000001	0.155686	1.8016314
AT1G21520	5.74595	1.15454	10.2779	5.1167300000000004	27.29027
AT1G21525	1.9010099999999999	0.108596	1.13776	1.00621	2.798938
AT1G21528	0.271037	0.200006	1.22832	1.57503	5.1671465
AT1G21529	0.0919993	0.0890906	0.017609200000000002	0.165268	0.43914000000000003
AT1G21530	0.708545	0.21559499999999998	0.20613800000000002	0.03151	0.1073042
AT1G21540	0.0	0.0	0.0	0.0	0.0062593349999999996
AT1G21550	3.0783	0.34085	3.3837	0.0673015	0.2898695
AT1G21560	4.42095	18.951	12.3252	23.2487	15.819325
AT1G21580	9.11611	5.2969	13.8312	9.50123	5.30608
AT1G21590	5.27922	1.6451	2.97465	3.45634	4.18481
AT1G21600	1.8312400000000002	3.17539	1.8357299999999999	10.5006	5.6638
AT1G21610	7.849819999999999	7.29292	13.4896	13.8641	9.29796
AT1G21620	0.0959015	0.08250210000000001	0.267782	0.0361839	0.08342425
AT1G21630	28.3577	43.9532	23.0384	47.2845	32.8266
AT1G21640	5.75622	9.12884	12.3555	8.948960000000001	7.846265000000001
AT1G21650	1.7137200000000001	4.01959	2.61099	11.6047	4.7102450000000005
AT1G21651	2.9832099999999997	2.19297	3.77475	2.70845	2.526155
AT1G21660	42.7618	32.9479	27.1055	24.2885	37.45695
AT1G21670	28.7867	9.65704	5.50826	0.896495	17.491799999999998
AT1G21680	45.2349	4.098	167.48	1.19547	12.94988
AT1G21690	15.527000000000001	25.1404	35.8058	54.3784	28.31995
AT1G21695	2.27561	1.59086	1.79867	1.58562	1.796265
AT1G21700	14.7148	15.5806	20.8057	23.155	15.20815
AT1G21710	9.08784	18.5661	11.0918	24.1366	17.763849999999998
AT1G21720	78.4055	156.196	77.7642	151.741	134.30675
AT1G21722	0.505596	0.165448	0.480289	0.19393	0.4200075
AT1G21730	12.1974	17.302	4.7211300000000005	10.088	14.1856
AT1G21738	0.0	0.0	0.0	0.0	0.0
AT1G21740	6.35076	16.7717	7.3522	19.0729	10.39823
AT1G21750	274.642	509.88300000000004	153.143	136.179	217.718
AT1G21760	6.04019	5.66749	18.2898	8.88128	9.75247
AT1G21770	10.7059	24.5625	30.1111	12.0291	17.982
AT1G21780	8.18205	8.63798	18.7114	6.17553	9.47166
AT1G21790	12.6362	3.64486	30.4557	5.9437	8.533655
AT1G21800	0.0	0.0	0.0	0.0	0.0
AT1G21810	0.059995900000000005	0.118447	0.7051310000000001	0.5250229999999999	0.1518135
AT1G21830	5.5035	28.3873	21.6444	11.5874	19.9647
AT1G21835	0.0	0.273825	0.0	0.0	0.1008745
AT1G21840	1.76764	11.3328	2.83586	4.94097	4.321165
AT1G21850	0.0	0.0	0.0	0.00723817	0.00784916
AT1G21860	0.0077256	0.0	0.0	0.0	0.018250150000000003
AT1G21864	0.0	0.0	0.0	0.0	0.0
AT1G21866	0.0	0.0	0.0	0.0	0.0
AT1G21870	0.0	0.0	0.0	0.0	0.00949675
AT1G21880	14.325	39.8795	52.2723	59.1731	31.33235
AT1G21890	0.0159825	0.0208743	0.053281100000000005	0.013604699999999999	0.040502949999999996
AT1G21900	53.1028	40.678000000000004	43.6858	18.8063	43.922200000000004
AT1G21910	25.4935	23.4758	2.6985900000000003	9.85258	14.27185
AT1G21920	55.9265	68.6806	27.9017	52.3702	43.3006
AT1G21925	0.0	0.0	0.0	0.0	0.0
AT1G21928	0.0	0.0	0.0	0.0	0.0
AT1G21930	13.1513	17.6806	8.276480000000001	14.4633	16.7447
AT1G21940	0.0821438	0.185704	0.0716788	0.09240280000000001	0.0711555
AT1G21945	0.0	0.0	0.0	0.0	0.0
AT1G21950	0.0	0.0	0.062762	0.0314032	0.01002045
AT1G21960	0.0	0.0	0.0	0.0	0.0
AT1G21970	0.029635200000000004	0.0	0.0650044	0.0	0.0
AT1G21973	0.0	0.0	0.0	0.0	0.0
AT1G21975	0.08830410000000001	0.0	0.0	0.0	0.0
AT1G21980	32.324	11.5169	65.2767	12.7471	35.12655
AT1G21990	0.15033	0.0308445	0.0602369	0.019245500000000002	0.09465685
AT1G22000	0.0	0.007191400000000001	0.0	0.0	0.0
AT1G22010	0.0	0.0	0.0	0.0	0.0
AT1G22015	0.0	0.0	0.0	0.0	0.007773949999999999
AT1G22020	7.693389999999999	9.55296	13.7858	9.84896	11.317425
AT1G22030	0.38803899999999997	0.8442209999999999	22.3244	11.5946	1.8910875
AT1G22040	4.33553	5.38989	8.576839999999999	3.83702	4.990865
AT1G22050	3.8832400000000002	2.87141	2.0064599999999997	2.58748	5.062865
AT1G22060	3.4872	8.686010000000001	4.39685	14.0795	5.430775
AT1G22065	0.0	0.819699	0.028500599999999997	0.0688577	0.10895750000000001
AT1G22067	0.0	0.0	0.0	0.0	0.0
AT1G22070	6.166930000000001	5.52616	4.21265	2.92395	4.8536150000000005
AT1G22080	0.0206275	0.0218087	0.00850728	0.020772	0.010586975000000002
AT1G22090	0.0232018	0.0352984	0.0275459	0.0	0.02294445
AT1G22100	0.0	0.0	0.0	0.0	0.0
AT1G22110	7.17133	0.317367	0.0559121	0.139627	3.464192
AT1G22120	0.0	0.0	0.0	0.0	0.0
AT1G22130	0.0123027	0.0	0.0	0.0	0.0058158
AT1G22140	13.0498	17.7215	7.472189999999999	15.6486	18.9613
AT1G22150	0.0	0.0	0.0	0.0	0.0
AT1G22160	1.1153	0.724424	2.89439	0.457484	0.763674
AT1G22170	11.0022	30.773000000000003	16.1126	15.2666	23.93785
AT1G22180	3.02942	2.73402	4.14751	1.46896	4.30367
AT1G22190	141.681	44.3332	185.391	18.3266	32.3058
AT1G22200	22.4216	43.1839	29.5953	44.2926	36.6438
AT1G22210	0.0102392	0.0	0.0	0.0	0.004823575
AT1G22220	3.3229300000000004	6.89745	1.75065	4.02055	11.183620000000001
AT1G22230	1.33843	18.3258	1.8399900000000002	10.0071	20.4096
AT1G22240	0.0	0.0	0.0	0.0	0.04331019999999999
AT1G22250	0.11547	0.187148	0.12180999999999999	0.100165	0.5164735
AT1G22260	0.241173	0.21971	0.7903439999999999	0.37240500000000004	0.12929770000000002
AT1G22270	17.4251	31.8636	20.808000000000003	61.4775	35.83365
AT1G22275	0.145528	0.23466399999999998	0.349511	0.276991	0.15239250000000001
AT1G22280	66.2222	19.3491	111.18	13.1994	43.251549999999995
AT1G22290	3.7983300000000004	0.353306	0.843823	0.09336439999999999	0.9053034999999999
AT1G22300	351.005	430.45	322.176	396.69199999999995	347.3615
AT1G22310	5.6595	9.61	12.529000000000002	9.141	6.96449
AT1G22320	0.0	0.0	0.0	0.0	0.0
AT1G22330	17.3827	14.8005	2.46971	21.5694	30.0993
AT1G22340	0.0485566	3.6882300000000003	0.13758099999999998	0.34019299999999997	0.42347450000000003
AT1G22350	2.23378	1.04115	1.15988	0.0675537	0.3729595
AT1G22360	108.068	199.695	180.803	18.7728	59.000099999999996
AT1G22370	0.171513	0.7569670000000001	0.24618	0.16259400000000002	0.21668915
AT1G22380	0.07083810000000001	0.0	0.20621199999999998	0.0	0.0073935
AT1G22400	44.7161	38.5363	106.932	3.02972	5.3399
AT1G22403	2.17693	3.49053	6.12916	3.86332	3.6819550000000003
AT1G22410	100.75200000000001	215.29	83.5971	105.565	298.4145
AT1G22420	0.035250199999999995	0.026863099999999997	0.031157099999999997	0.0592068	0.1083921
AT1G22430	0.128101	0.17817	0.0320247	0.016672799999999998	0.98682075
AT1G22440	51.0595	119.245	20.4375	2.51123	30.3662
AT1G22450	126.87	165.803	59.9856	125.973	126.2745
AT1G22460	3.89616	17.8555	0.9370780000000001	0.603193	6.32224
AT1G22470	17.9358	27.3619	12.2978	8.013530000000001	38.4704
AT1G22480	0.0	0.0	0.470534	0.04403769999999999	0.0
AT1G22490	0.09849169999999999	0.884699	0.0680612	0.165864	2.110496
AT1G22500	19.541	3.29506	3.6803	0.91004	1.87804
AT1G22510	16.387	17.6869	53.4277	16.3683	26.998150000000003
AT1G22520	39.5346	51.9231	17.0925	44.6571	43.7792
AT1G22530	159.524	51.8138	16.2352	69.0423	98.62375
AT1G22540	14.8079	5.6500699999999995	1.8328099999999998	3.08893	7.01499
AT1G22550	17.7715	10.7074	1.22898	0.13125599999999998	2.980835
AT1G22560	0.027314799999999997	0.0	0.00412799	0.0065911	0.020063615
AT1G22570	10.9596	0.679547	2.03778	0.0471232	0.44705700000000004
AT1G22580	0.0	0.0	0.0	0.0	0.0
AT1G22590	0.388193	5.02664	0.0596644	0.015039400000000001	0.653927
AT1G22600	0.0777087	0.045185699999999995	0.0598212	0.026981599999999998	0.28683335
AT1G22610	6.474880000000001	13.3874	28.4681	8.60634	19.984895
AT1G22620	6.848560000000001	7.82866	8.9232	8.22958	8.129875
AT1G22630	0.0203604	0.0	0.0	0.0364934	0.0998725
AT1G22640	57.8725	20.3491	9.75501	10.7582	89.13185
AT1G22650	0.606617	0.540387	0.33279699999999995	0.30817100000000003	8.616205
AT1G22651	0.0	0.0	0.0	0.106222	0.1144535
AT1G22660	3.10252	6.8239600000000005	9.21066	12.749	7.67733
AT1G22670	0.21004299999999998	0.117676	0.7513920000000001	0.256306	0.3151605
AT1G22680	0.0347418	0.0	0.0	0.0	0.0054681999999999994
AT1G22690	0.0234335	0.0	0.0	0.0	0.0
AT1G22700	2.25409	7.608639999999999	9.37704	7.552569999999999	6.752870000000001
AT1G22710	3.9811	2.77375	15.2444	1.64924	16.467517
AT1G22720	0.0	0.0	0.0	0.0	0.0
AT1G22730	8.29079	16.9803	7.321969999999999	14.0568	10.374075
AT1G22740	12.8621	15.2374	10.2491	12.4725	29.80475
AT1G22750	34.8107	30.7616	31.1122	7.159210000000001	18.88394
AT1G22760	0.0	0.0	0.0	0.00444043	0.0063673
AT1G22767	0.0	0.0	0.0	0.0	0.0
AT1G22770	10.2687	10.2718	22.2189	12.2204	6.95852
AT1G22780	205.455	396.145	142.85299999999998	625.303	393.7215
AT1G22790	11.3971	27.9788	42.6067	27.2324	21.79325
AT1G22800	17.4962	24.0005	15.686	20.3145	17.97485
AT1G22810	21.1349	11.5308	28.238000000000003	4.42825	22.664605
AT1G22830	3.2684599999999997	4.09708	9.5414	4.03419	3.00866
AT1G22840	311.26599999999996	376.246	143.678	289.845	312.3315
AT1G22850	7.323189999999999	17.4694	19.413	13.8561	13.05565
AT1G22860	7.09847	10.0739	12.5934	11.4252	8.00858
AT1G22870	2.60562	4.34206	9.62058	6.50409	4.265615
AT1G22880	42.858999999999995	4.97665	203.52700000000002	8.47085	4.67989
AT1G22882	12.4942	13.0205	17.4489	8.48927	14.8187
AT1G22885	0.435551	0.319353	0.46829499999999996	0.136017	4.0334745
AT1G22890	0.304975	0.0	0.0647574	0.0243664	0.3952242
AT1G22900	0.136667	0.0220895	0.0840188	0.0	0.036521399999999996
AT1G22910	35.8647	17.9901	2.07019	35.4202	31.19455
AT1G22920	16.1593	34.0769	23.2422	47.0853	33.5573
AT1G22930	63.1692	15.3957	91.9162	12.2082	45.918699999999994
AT1G22940	3.18313	6.89942	6.86932	8.03653	5.372520000000001
AT1G22950	10.9418	16.3237	14.362	32.5935	15.453135
AT1G22960	4.23502	9.04902	5.236219999999999	13.4314	6.042870000000001
AT1G22970	5.08344	11.7651	8.602039999999999	24.033	12.194975
AT1G22980	1.11079	1.40523	1.27861	3.7164800000000002	1.94573
AT1G22985	28.8077	2.48641	49.1596	3.11508	16.837965
AT1G22990	3.94664	0.0665396	0.0	0.026642000000000002	0.3069253
AT1G23000	0.737927	2.0447	1.62606	20.5091	26.5083
AT1G23010	0.200512	3.0261400000000003	0.40316599999999997	0.992892	6.063155
AT1G23020	13.8193	5.47508	2.6259	3.44081	20.10555
AT1G23030	28.926	20.7832	4.17123	11.7903	32.957300000000004
AT1G23037	0.0	0.0	0.0	0.0	0.0
AT1G23040	14.9827	6.753360000000001	38.3654	4.63265	27.202734999999997
AT1G23052	0.454295	3.3035300000000003	6.02951	0.216398	5.98423
AT1G23060	10.4474	9.95706	0.393509	0.140489	3.3032950000000003
AT1G23070	0.058344900000000005	0.0274991	0.043291199999999995	0.0250322	0.003982375
AT1G23074	0.0	0.0	0.0	0.11158399999999999	0.0
AT1G23080	1.1877799999999998	10.4896	102.755	53.9027	28.541700000000002
AT1G23090	0.168024	1.28734	0.107217	0.011566700000000001	0.8497855000000001
AT1G23100	15.1485	24.9645	7.492039999999999	43.8781	29.3941
AT1G23110	5.60907	0.410492	0.0271095	1.9772900000000002	0.194776
AT1G23120	0.7640640000000001	1.01779	1.53696	0.0291465	1.6961825
AT1G23130	0.0	0.0	0.0	0.0	0.0
AT1G23140	8.60795	0.619812	0.553369	0.10823699999999999	0.268092
AT1G23145	0.0	0.0	0.0	0.0	0.0
AT1G23147	0.0	0.0	0.0	0.0	0.0
AT1G23149	31.743000000000002	1.67913	124.766	2.15469	2.00874
AT1G23160	48.8928	4.52442	82.0608	0.241677	1.641495
AT1G23170	43.5958	15.1624	25.9731	12.2256	9.86863
AT1G23180	3.4420900000000003	5.25926	4.34853	5.0124699999999995	4.5838
AT1G23190	150.134	169.442	339.30699999999996	134.769	92.0966
AT1G23200	0.0122449	0.0	0.0	0.00593727	0.0085209
AT1G23201	0.021649400000000003	2.95454	0.0	0.0	0.060667
AT1G23205	1.05405	1.54177	0.52971	0.165787	20.66945
AT1G23210	0.36041	0.0271504	5.26423	0.056903800000000004	0.031015899999999996
AT1G23220	5.9515199999999995	10.7001	11.8785	12.6852	10.85068
AT1G23230	5.45582	9.47055	12.0824	13.7502	8.098595
AT1G23240	0.0	0.0	0.0	0.0	0.006435550000000001
AT1G23250	0.060323400000000006	0.0	0.0232588	0.018139	0.0301081
AT1G23260	39.0401	40.3741	53.6327	32.984	46.23555
AT1G23270	0.0	0.0	0.282063	0.0	0.027575299999999997
AT1G23280	24.5926	40.8253	29.448	99.7886	42.696749999999994
AT1G23290	240.195	449.291	149.095	739.673	435.12399999999997
AT1G23300	0.00889444	0.013446000000000001	0.0	0.00803033	0.014322935
AT1G23310	6.611160000000001	15.109000000000002	37.1686	11.5102	15.960049999999999
AT1G23320	0.0	0.0	0.010957999999999999	0.0	0.0
AT1G23330	5.69137	8.60409	59.4534	24.5703	18.72175
AT1G23340	10.282	4.99488	2.1089599999999997	74.0965	3.7962599999999997
AT1G23350	0.0	0.28846	0.0880071	5.75937	0.22674699999999998
AT1G23360	1.62828	4.057869999999999	5.937069999999999	7.227639999999999	4.444905
AT1G23380	0.610546	12.4136	5.2235	8.25067	7.93094
AT1G23390	12.035	3.18446	3.04694	2.21425	17.80302
AT1G23400	1.5513299999999999	2.72421	1.9521700000000002	4.97992	3.17978
AT1G23410	38.0305	77.2642	14.3606	172.327	80.84675
AT1G23420	0.0115461	0.0	0.0	0.0	0.0120941
AT1G23440	188.31799999999998	40.3041	241.918	7.99492	127.82925
AT1G23450	38.3471	1.8365200000000002	16.5317	2.6806200000000002	10.640255
AT1G23460	72.8699	5.43384	63.4413	10.5648	25.574624999999997
AT1G23465	5.50054	1.7975900000000002	1.65205	1.25925	2.4005
AT1G23470	8.20336	1.92019	4.05461	1.52373	4.2789600000000005
AT1G23480	37.2997	3.94425	1.35307	1.55367	5.471745
AT1G23490	309.399	269.103	179.207	215.90099999999998	253.632
AT1G23500	0.926676	0.5207430000000001	0.270106	0.22654499999999997	0.617926
AT1G23510	0.33703	0.07185710000000001	0.0705631	0.021950900000000002	0.11736930000000001
AT1G23520	0.0227973	0.0	0.0	0.010242600000000001	0.09652100000000001
AT1G23530	0.34475	0.9556600000000001	1.21523	0.0853926	1.5506669999999998
AT1G23540	3.49391	0.04934330000000001	0.0315695	0.0360694	0.0419585
AT1G23550	0.350877	1.03657	4.55008	0.48075200000000007	2.9267524999999996
AT1G23560	1.43868	0.202053	1.3113	0.0846717	0.336142
AT1G23570	0.0	0.0	0.0	0.0	0.0
AT1G23580	0.0	0.0	0.0407782	0.0	0.0
AT1G23590	0.0	0.0	0.0	0.0	0.0
AT1G23600	0.0	0.0	0.0	0.0	0.0
AT1G23610	0.0	0.0	0.0	0.0	0.0
AT1G23620	0.0	0.0	0.0	0.0	0.0
AT1G23640	0.0	0.0	0.0	0.0	0.0
AT1G23650	0.0	0.0	0.0	0.0	0.0
AT1G23660	0.0	0.0	0.0	0.0	0.0
AT1G23670	0.0	0.0	0.0	0.0	0.0083906
AT1G23680	0.0	0.0	0.0	0.0	0.0169947
AT1G23690	0.0106709	0.0	0.40033	0.00978304	0.0
AT1G23700	0.259013	0.0157668	3.26934	0.00976675	0.025616
AT1G23710	76.1635	36.7093	168.19	17.7972	64.8158
AT1G23720	1200.6	19.0177	12.8554	28.2443	27.4936
AT1G23724	0.0	0.0	0.0	0.0	0.0
AT1G23730	0.30036799999999997	0.199878	3.40635	0.0461706	0.2455485
AT1G23740	0.111919	0.22749299999999997	2.9171400000000003	0.08121139999999999	0.33740034999999996
AT1G23750	89.7195	26.6583	15.5865	6.1264400000000006	15.656200000000002
AT1G23760	2.7656	3.07614	39.4849	14.7478	18.764405
AT1G23770	0.0147164	0.0	0.333474	0.0412807	0.0348469
AT1G23780	13.4672	15.8486	37.2477	16.4142	15.09605
AT1G23790	1.4246299999999998	2.62443	0.703575	5.88164	3.3765799999999997
AT1G23800	0.725363	2.89898	4.01595	3.26797	24.305015
AT1G23810	0.018562000000000002	0.0	0.0	0.0	0.01713495
AT1G23820	34.5322	146.50799999999998	32.3836	65.6878	217.05200000000002
AT1G23830	3.37908	3.5687699999999998	1.72785	1.42317	8.669
AT1G23840	0.584491	0.956759	1.26781	0.683048	5.329065
AT1G23850	6.43157	11.0108	30.8865	1.8119299999999998	5.47192
AT1G23860	15.929	21.2512	31.6639	47.2095	35.338750000000005
AT1G23870	36.2307	18.5465	26.487	18.9544	36.12135
AT1G23880	11.4599	3.7736199999999998	10.3709	4.42345	7.43674
AT1G23890	3.04968	7.61331	5.417999999999999	6.8449800000000005	7.362620000000001
AT1G23900	24.3317	24.108	20.8088	24.3875	18.22355
AT1G23910	0.0	0.0	0.632324	0.0	0.0
AT1G23920	0.0	0.0	0.0	0.0	0.0
AT1G23930	0.0	0.0	0.0	0.0	0.0
AT1G23935	0.700789	1.9698099999999998	0.636975	9.07188	2.554675
AT1G23940	1.59101	2.4254	0.8538290000000001	9.3934	4.10258
AT1G23950	2.89708	4.97123	4.79678	6.8844199999999995	5.9431199999999995
AT1G23960	30.4722	10.9619	34.0512	39.4455	18.877850000000002
AT1G23965	0.0	0.0	0.017817	0.0	0.10495735
AT1G23970	2.59041	1.51847	4.334890000000001	1.3141200000000002	1.4084150000000002
AT1G23980	3.42096	7.48256	3.02935	5.20622	6.07586
AT1G23990	0.0	0.0	0.0	0.0	0.0
AT1G24000	0.0624868	1.1926	0.03721409999999999	0.383776	0.478128
AT1G24010	0.0	0.027999400000000004	0.0220006	0.158023	0.0
AT1G24020	0.8832110000000001	0.0971173	0.0187231	0.0423045	0.02317945
AT1G24030	1.21431	2.8216799999999997	24.1435	1.80803	1.901005
AT1G24040	2.07658	5.07488	7.59255	7.984369999999999	4.74743
AT1G24050	67.3555	110.441	50.1134	132.012	91.59425
AT1G24060	0.0	0.054862	0.0	0.0	0.0
AT1G24062	0.0394475	0.0	0.0462194	0.0	0.018591299999999998
AT1G24068	0.378035	1.3766399999999999	0.11998299999999999	0.6645409999999999	0.493989
AT1G24070	0.0	0.0	0.0	0.0	0.0
AT1G24080	0.0	0.0	0.0	0.0	0.0
AT1G24090	2.41499	3.3102400000000003	0.9609979999999999	7.22248	3.7110899999999996
AT1G24095	8.207180000000001	5.9054400000000005	39.0785	5.7445900000000005	5.236125
AT1G24100	15.8741	30.1101	15.8126	11.3626	40.59295
AT1G24110	0.0	0.06350019999999999	0.0	0.0	0.1319405
AT1G24120	15.3838	21.1216	8.56439	19.7969	25.78735
AT1G24130	0.495458	12.3135	1.41388	22.5367	48.46015
AT1G24140	0.499389	1.31918	0.242146	0.281638	1.417745
AT1G24145	0.20459000000000002	0.0	0.439295	0.0941357	0.141821
AT1G24147	0.0234416	0.0	0.025814799999999995	0.0	0.0128732
AT1G24148	0.0	0.0	0.0185278	0.0	0.0
AT1G24150	6.39001	1.82555	13.1815	1.25632	7.683120000000001
AT1G24159	1.28712	0.849668	0.46899399999999997	0.355646	0.4154305
AT1G24160	23.6659	38.5384	23.118000000000002	10.1553	13.70957
AT1G24170	52.9115	34.6023	23.6868	15.1379	50.4491
AT1G24180	182.81099999999998	177.753	68.0863	120.99600000000001	149.78799999999998
AT1G24190	6.39323	9.410060000000001	14.373	11.9893	7.665095000000001
AT1G24200	0.0	0.0	0.0	0.0	0.0
AT1G24210	0.242583	0.7266630000000001	0.9172879999999999	1.13659	0.862432
AT1G24212	0.0	0.0	0.0	0.0	0.0
AT1G24220	0.0	0.0	0.0	0.0	0.002804985
AT1G24230	0.0	0.0	0.0	0.0	0.0
AT1G24240	5.93309	19.595	8.26665	11.8987	11.08431
AT1G24250	0.0192071	0.0	0.0	0.0	0.049886
AT1G24256	0.0	0.0	0.0	0.0	0.0
AT1G24260	0.0	0.0	0.0	0.0	0.005538800000000001
AT1G24265	2.18721	4.4169599999999996	4.89125	9.53637	4.290570000000001
AT1G24267	21.6375	26.1849	34.8657	42.8935	29.2333
AT1G24270	0.0	0.0	0.16012200000000001	0.0	0.0557145
AT1G24280	6.28935	23.767	6.5499	13.2297	12.15655
AT1G24290	2.79265	3.67045	2.9777099999999996	7.84678	4.5453399999999995
AT1G24300	5.25494	9.31499	12.1625	10.3917	6.529655
AT1G24310	8.7084	22.4094	10.3821	45.4378	22.0628
AT1G24320	4.49527	1.81244	0.9222290000000001	0.284184	1.47756
